,dealAmountYear,dealAmountMonth,buildYear,dealYear,dealMonth,dealDay,dong,apartmentName,regionalCode,areaForExclusiveUse,floor
30024,"171,100",0,2016,2021,12,17,반포동,아크로리버파크,11650,84.95,7
30025,"250,000",0,2009,2021,12,18,반포동,반포자이,11650,132.439,25
30026,"152,250",0,2010,2021,12,18,반포동,반포리체,11650,106.148,20
30027,"63,000",0,1991,2021,12,18,반포동,현대동궁아파트,11650,82.35,9
30028,"100,000",300,2016,2021,12,18,반포동,아크로리버파크,11650,84.98,17
30029,"80,000",300,2010,2021,12,18,반포동,반포리체,11650,84.967,29
30030,"100,000",115,2010,2021,12,18,반포동,반포리체,11650,59.993,29
30031,"162,750",0,2009,2021,12,18,반포동,반포자이,11650,84.943,10
30032,"38,000",280,2010,2021,12,18,반포동,반포리체,11650,84.967,32
30033,"40,000",150,1989,2021,12,19,반포동,반포미도2차아파트,11650,71.49,5
30034,"10,000",270,1987,2021,12,19,반포동,반포미도,11650,84.96,3
30035,"210,000",0,2018,2021,12,20,반포동,반포래미안아이파크,11650,99.92,26
30036,"215,000",300,2016,2021,12,20,반포동,아크로리버파크,11650,129.92,24
30037,"50,000","1,200",2009,2021,12,20,반포동,래미안퍼스티지,11650,169.31,31
30038,"30,000",420,2018,2021,12,20,반포동,반포써밋,11650,84.6849,15
30039,"35,543",0,2010,2021,12,20,반포동,반포리체,11650,59.993,8
30040,"60,000",330,2009,2021,12,21,반포동,반포자이,11650,84.982,5
30041,"160,000",150,2009,2021,12,21,반포동,래미안퍼스티지,11650,84.93,13
30042,"60,000",480,2009,2021,12,21,반포동,반포자이,11650,84.943,9
30043,"149,000",0,2016,2021,12,21,반포동,아크로리버파크,11650,59.98,8
30044,"10,000",169,1987,2021,12,21,반포동,반포미도,11650,84.96,11
30045,"138,600",0,2010,2021,12,21,반포동,반포리체,11650,84.967,22
30046,"110,000",700,2009,2021,12,21,반포동,반포자이,11650,194.692,20
30047,"155,000",0,2009,2021,12,21,반포동,반포자이,11650,59.98,19
30048,"60,000",30,1989,2021,12,22,반포동,반포미도2차아파트,11650,71.49,13
30049,"20,000",391,2009,2021,12,22,반포동,래미안퍼스티지,11650,84.93,10
30050,"30,500",0,2009,2021,12,22,반포동,래미안퍼스티지,11650,59.96,1
30051,"30,500",0,2009,2021,12,22,반포동,래미안퍼스티지,11650,59.89,22
30052,"135,000",0,2009,2021,12,22,반포동,반포자이,11650,59.98,25
30053,"290,000",0,2009,2021,12,22,반포동,반포자이,11650,132.439,14
30054,"115,000",160,2009,2021,12,22,반포동,반포자이,11650,84.943,23
30055,"40,913",0,2009,2021,12,22,반포동,반포자이,11650,84.943,1
30056,"60,000",325,2018,2021,12,22,반포동,반포써밋,11650,84.6849,14
30057,"115,000",0,1987,2021,12,22,반포동,한신서래,11650,115,11
30058,"129,000",0,1986,2021,12,23,반포동,삼호가든맨션(5차),11650,153.54,8
30059,"195,300",0,2009,2021,12,23,반포동,반포자이,11650,132.179,28
30060,"130,000",0,2010,2021,12,24,반포동,반포리체,11650,59.993,27
30061,"450,000",0,2016,2021,12,24,반포동,아크로리버파크,11650,168.96,16
30062,"280,000",270,2009,2021,12,24,반포동,래미안퍼스티지,11650,115.65,11
30063,"30,500",0,2009,2021,12,24,반포동,래미안퍼스티지,11650,59.96,21
30064,"30,500",0,2009,2021,12,24,반포동,래미안퍼스티지,11650,59.89,13
30065,"190,000",0,2010,2021,12,25,반포동,반포리체,11650,84.967,33
30066,"60,000",150,1987,2021,12,25,반포동,반포미도,11650,84.96,15
30067,"32,000",743,2009,2021,12,25,반포동,반포자이,11650,244.972,25
30068,"136,500",0,2010,2021,12,26,반포동,반포리체,11650,84.967,35
30069,"30,547",0,2009,2021,12,27,반포동,반포자이,11650,59.98,23
30070,"30,500",0,2009,2021,12,27,반포동,래미안퍼스티지,11650,59.96,27
30071,"152,250",0,2009,2021,12,27,반포동,반포자이,11650,84.943,26
30072,"42,000",378,2016,2021,12,27,반포동,아크로리버파크,11650,84.97,17
30073,"53,088",0,2009,2021,12,28,반포동,반포자이,11650,59.98,18
30074,"123,000",0,2009,2021,12,28,반포동,반포자이,11650,84.984,10
30075,"40,913",0,2009,2021,12,28,반포동,래미안퍼스티지,11650,84.93,2
30076,"150,000",680,2009,2021,12,28,반포동,반포자이,11650,194.515,4
30077,"60,000",320,2018,2021,12,29,반포동,반포써밋,11650,84.9716,27
30078,"5,000","1,500",2016,2021,12,29,반포동,아크로리버파크,11650,168.98,28
30079,"138,000",0,1984,2021,12,29,반포동,궁전,11650,146.81,5
30080,"59,240",0,2009,2021,12,29,반포동,래미안퍼스티지,11650,84.76,8
30081,"130,000",0,2010,2021,12,29,반포동,반포리체,11650,59.993,25
30082,"35,543",0,2010,2021,12,30,반포동,반포리체,11650,59.994,4
30083,"103,350",180,2010,2021,12,30,반포동,반포리체,11650,106.148,30
30084,"58,978",0,2009,2021,12,30,반포동,반포자이,11650,84.982,5
30085,"84,000",63,2009,2021,12,30,반포동,래미안퍼스티지,11650,59.98,23
30086,"50,000",300,2009,2021,12,30,반포동,래미안퍼스티지,11650,84.93,24
30087,"250,000",200,2009,2021,12,30,반포동,반포자이,11650,244.543,21
30088,"130,000",240,2009,2021,12,30,반포동,반포자이,11650,84.984,20
30089,"168,000",0,2018,2021,12,30,반포동,반포써밋,11650,110.2586,27
30090,"20,000",250,2006,2021,12,1,서초동,롯데캐슬클래식,11650,74.3,14
30091,"185,000",0,2016,2021,12,1,서초동,래미안서초에스티지,11650,139.99,15
30092,"15,000",338,2017,2021,12,1,서초동,서초푸르지오써밋,11650,84.95,8
30093,"210,000",0,2017,2021,12,1,서초동,서초푸르지오써밋,11650,120.86,22
30094,"118,000",0,2018,2021,12,1,서초동,래미안서초에스티지S,11650,84.17,8
30095,"200,000",100,2005,2021,12,1,서초동,"더ㅤㅅㅑㅍ오데움(101,102동)",11650,207.228,6
30096,"100,000",60,1999,2021,12,1,서초동,서초현대,11650,114.84,1
30097,"59,800",0,1979,2021,12,1,서초동,진흥아파트,11650,101.32,4
30098,"40,000",400,1988,2021,12,1,서초동,삼풍아파트,11650,130.73,3
30099,"2,000",180,2001,2021,12,2,서초동,밀라텔쉐르빌,11650,50.28,12
30100,"30,000",240,2001,2021,12,2,서초동,서초삼성래미안,11650,84.97,16
30101,"110,000",0,2005,2021,12,2,서초동,서초동롯데캐슬리버티,11650,125.79,8
30102,"110,000",0,2005,2021,12,2,서초동,서초동롯데캐슬리버티,11650,125.79,8
30103,"114,000",0,2001,2021,12,2,서초동,서초한신,11650,95.86,10
30104,"103,000",0,1999,2021,12,2,서초동,서초한신리빙타워,11650,84.86,6
30105,"80,000",126,2006,2021,12,2,서초동,롯데캐슬클래식,11650,120.18,5
30106,"115,000",0,2014,2021,12,2,서초동,서초롯데캐슬프레지던트,11650,84.97,17
30107,"99,750",0,2014,2021,12,2,서초동,서초롯데캐슬프레지던트,11650,84.97,26
30108,"85,000",225,2017,2021,12,2,서초동,서초푸르지오써밋,11650,84.93,10
30109,"30,000",0,2002,2021,12,2,서초동,서초동삼성쉐르빌2,11650,35.22,10
30110,"2,000",131,2019,2021,12,2,서초동,지웰홈스서초,11650,21.12,8
30111,"34,650",0,2019,2021,12,2,서초동,DK밸리뷰시티,11650,23.88,13
30112,"1,000",80,2014,2021,12,2,서초동,urbanplace,11650,21.007,6
30113,"50,000",290,2010,2021,12,3,서초동,서초교대e편한세상,11650,84.97,3
30114,"130,000",0,2001,2021,12,3,서초동,서초삼성래미안,11650,84.97,14
30115,"7,000",51,1995,2021,12,3,서초동,서신,11650,32.76,8
30116,"100,000",0,2005,2021,12,3,서초동,신원아침도시(1420),11650,84.34,8
30117,"68,250",0,2013,2021,12,3,서초동,서초한양수자인,11650,84.88,3
30118,"20,000",0,2014,2021,12,3,서초동,urbanplace,11650,20.998,3
30119,"140,000",140,2018,2021,12,3,서초동,래미안서초에스티지S,11650,134.27,23
30120,"34,650",0,2020,2021,12,3,서초동,디아레나서초,11650,29.68,10
30121,"100,000",0,2020,2021,12,3,서초동,래미안 리더스원,11650,59.96,15
30122,"157,000",0,2020,2021,12,4,서초동,래미안 리더스원,11650,74.9,2
30123,"1,000",95,2013,2021,12,4,서초동,한라비발디스튜디오193,11650,19.8,8
30124,"165,000",0,2003,2021,12,4,서초동,서초래미안,11650,111.32,8
30125,"105,000",0,1993,2021,12,4,서초동,유원서초,11650,84.87,9
30126,"75,000",0,1979,2021,12,4,서초동,진흥아파트,11650,101.32,14
30127,"140,000",0,2005,2021,12,4,서초동,서초3차e편한세상,11650,158.24,1
30128,"48,000",0,2003,2021,12,4,서초동,서초이오빌,11650,50.77,20
30129,"160,000",0,2016,2021,12,4,서초동,래미안서초에스티지,11650,83.6,8
30130,"105,000",0,2007,2021,12,4,서초동,서초한일유앤아이주상복합,11650,96.65,6
30131,"46,000",200,2017,2021,12,4,서초동,서초푸르지오써밋,11650,74.96,35
30132,"26,250",0,1978,2021,12,4,서초동,신동아아파트(1차),11650,75.86,2
30133,"5,000",115,1978,2021,12,5,서초동,신동아아파트(1차),11650,75.86,11
30134,"10,000",30,2015,2021,12,6,서초동,동아아파트,11650,24.57,8
30135,"73,000",0,2006,2021,12,6,서초동,극동스타클래스2,11650,84.998,8
30136,200,88,2019,2021,12,6,서초동,지웰홈스서초,11650,14.1,7
30137,"1,000",90,2003,2021,12,6,서초동,서초대우아이빌,11650,35.307,8
30138,"10,000",440,2017,2021,12,6,서초동,서초푸르지오써밋,11650,84.95,9
30139,"17,960",0,1978,2021,12,6,서초동,신동아아파트(1차),11650,132.1,9
30140,"125,000",0,2002,2021,12,6,서초동,서초동현대리츠빌,11650,163.51,8
30141,"155,000",0,2002,2021,12,7,서초동,서초동현대리츠빌,11650,163.51,4
30142,"1,000",105,2004,2021,12,7,서초동,풍림아이원플러스,11650,35.903,9
30143,"125,000",0,2002,2021,12,7,서초동,현대이에스에이아파트,11650,156.75,12
30144,"95,000",0,1997,2021,12,7,서초동,현대서초3,11650,84.49,8
30145,"135,000",0,2020,2021,12,7,서초동,래미안 리더스원,11650,59.97,24
30146,"56,500",200,2017,2021,12,7,서초동,서초푸르지오써밋,11650,74.93,8
30147,"73,500",0,1988,2021,12,8,서초동,삼풍아파트,11650,79.47,1
30148,"6,700",46,2021,2021,12,8,서초동,서초꽃마을주얼리,11650,16.63,3
30149,"99,000",0,2006,2021,12,8,서초동,롯데캐슬클래식,11650,84.98,7
30150,"10,000",369,2018,2021,12,8,서초동,래미안서초에스티지S,11650,84.8,14
30151,"73,500",0,1988,2021,12,8,서초동,삼풍아파트,11650,79.47,11
30152,"30,000",580,2020,2021,12,8,서초동,래미안 리더스원,11650,114.94,11
30153,"73,500",0,1988,2021,12,8,서초동,삼풍아파트,11650,79.47,14
30154,"82,000",185,2003,2021,12,8,서초동,서초래미안,11650,111.32,7
30155,"50,000",90,1988,2021,12,8,서초동,삼풍아파트,11650,79.47,6
30156,"152,000",24,2010,2021,12,9,서초동,서초교대e편한세상,11650,136.44,1
30157,"5,000",57,1995,2021,12,9,서초동,서신,11650,32.76,3
30158,"80,000",50,1988,2021,12,9,서초동,삼풍아파트,11650,79.47,4
30159,"50,000",0,2006,2021,12,9,서초동,서초자이,11650,148.83,13
30160,"25,200",0,2019,2021,12,9,서초동,DK밸리뷰시티,11650,16.25,11
30161,"1,000",121,2019,2021,12,9,서초동,지웰홈스서초,11650,19.59,16
30162,"73,500",126,2003,2021,12,9,서초동,서초래미안,11650,126.31,16
30163,"140,000",0,2003,2021,12,9,서초동,서초래미안,11650,96.87,6
30164,"55,000",60,1998,2021,12,9,서초동,우성아파트,11650,59.93,19
30165,"77,000",0,2003,2021,12,9,서초동,그린월드,11650,100.98,6
30166,"55,650",21,1998,2021,12,10,서초동,우성아파트,11650,59.93,6
30167,"73,500",0,1993,2021,12,10,서초동,유원서초,11650,84.82,15
30168,"39,000",88,1979,2021,12,10,서초동,진흥아파트,11650,131.07,6
30169,"10,500",179,1988,2021,12,10,서초동,삼풍아파트,11650,79.47,8
30170,"1,000",110,2004,2021,12,10,서초동,풍림아이원플러스,11650,35.903,10
30171,"135,000",150,2003,2021,12,10,서초동,서초래미안,11650,127.66,27
30172,"40,800",0,2018,2021,12,10,서초동,헤센파크힐,11650,26.11,2
30173,"150,000",100,2020,2021,12,10,서초동,래미안 리더스원,11650,84.94,26
30174,"150,000",100,2020,2021,12,10,서초동,래미안 리더스원,11650,84.94,26
30175,"27,000",0,1978,2021,12,11,서초동,신동아아파트(1차),11650,75.86,3
30176,"54,000",0,2001,2021,12,11,서초동,서초로얄,11650,59.34,5
30177,"193,000",0,2018,2021,12,11,서초동,래미안서초에스티지S,11650,111.95,16
30178,"63,000",0,2006,2021,12,11,서초동,서초타운트라팰리스,11650,82.9,12
30179,"120,750",0,2009,2021,12,11,서초동,서초아트자이,11650,144.3141,4
30180,"1,000",80,2012,2021,12,11,서초동,SUITEHILL,11650,20.466,4
30181,"75,000",0,1979,2021,12,11,서초동,진흥아파트,11650,101.32,13
30182,"35,000",67,1988,2021,12,11,서초동,삼풍아파트,11650,79.47,7
30183,"126,000",0,1988,2021,12,11,서초동,삼풍아파트,11650,130.73,12
30184,"2,000",125,2003,2021,12,11,서초동,대림서초리시온,11650,49.92,6
30185,"60,000",250,2004,2021,12,11,서초동,햄프턴코트,11650,149.11,4
30186,"20,895",0,1995,2021,12,11,서초동,서신,11650,32.76,6
30187,"135,000",0,2005,2021,12,11,서초동,서초트라팰리스,11650,134.78,13
30188,"1,000",80,2014,2021,12,11,서초동,urbanplace,11650,20.406,6
30189,"39,990",0,2019,2021,12,11,서초동,서초노블레스아파트,11650,29.96,7
30190,"73,500",0,2006,2021,12,12,서초동,극동스타클래스2,11650,84.998,8
30191,"60,000",100,2005,2021,12,13,서초동,서초트라팰리스,11650,124.98,15
30192,"95,000",85,2005,2021,12,13,서초동,서초트라팰리스,11650,117.98,11
30193,"28,500",0,2002,2021,12,13,서초동,서초동삼성쉐르빌2,11650,35.22,13
30194,"126,000",0,2003,2021,12,13,서초동,서초래미안,11650,126.31,5
30195,"99,750",0,2003,2021,12,13,서초동,서초래미안,11650,84.95,14
30196,"100,000",60,2006,2021,12,14,서초동,롯데캐슬클래식,11650,74.3,26
30197,"50,000",64,1988,2021,12,14,서초동,삼풍아파트,11650,79.47,11
30198,"100,000",60,2006,2021,12,14,서초동,롯데캐슬클래식,11650,74.3,26
30199,"2,000",130,2002,2021,12,14,서초동,서초동삼성쉐르빌2,11650,52.83,13
30200,"27,000",0,2003,2021,12,14,서초동,서초이오빌,11650,43.2,3
30201,"32,550",0,2019,2021,12,14,서초동,DK밸리뷰시티,11650,26.58,11
30202,"45,000",0,2001,2021,12,14,서초동,서초로얄,11650,59.34,7
30203,"41,000",0,2020,2021,12,15,서초동,디아레나서초,11650,27.92,10
30204,"15,000",250,1993,2021,12,15,서초동,유원서초,11650,84.82,6
30205,"67,200",0,1988,2021,12,15,서초동,삼풍아파트,11650,79.47,13
30206,"70,000",88,2001,2021,12,15,서초동,서초한신,11650,84.99,14
30207,"70,000",93,2001,2021,12,15,서초동,서초한신,11650,84.99,14
