,dealAmountYear,dealAmountMonth,buildYear,dealYear,dealMonth,dealDay,dong,apartmentName,regionalCode,areaForExclusiveUse,floor
7210,"21,525",0,1990,2021,8,17,중계동,중계그린1단지,11350,44.1,5
7211,"5,000",130,1991,2021,8,17,중계동,건영2,11350,75.02,4
7212,"47,250",0,1998,2021,8,17,중계동,양지마을(대림)1,11350,84.9,5
7213,"13,500",0,1992,2021,8,17,중계동,주공5,11350,38.64,8
7214,"14,000",0,1991,2021,8,17,중계동,중계무지개,11350,39.96,4
7215,"32,000",0,1989,2021,8,17,중계동,상아,11350,72.73,9
7216,"60,000",0,1991,2021,8,18,중계동,주공4,11350,84.79,9
7217,"33,600",0,1998,2021,8,18,중계동,현대그린,11350,84.99,4
7218,"20,475",0,1991,2021,8,18,중계동,중계무지개,11350,49.54,15
7219,"48,300",0,1999,2021,8,18,중계동,신안,11350,84.93,9
7220,"37,000",0,2018,2021,8,19,중계동,현대(6차),11350,59.84,5
7221,"15,000",0,1992,2021,8,19,중계동,주공2,11350,44.52,9
7222,"2,000",41,1992,2021,8,19,중계동,주공2,11350,44.52,11
7223,"1,000",47,1988,2021,8,19,중계동,동진,11350,47.61,2
7224,"32,000",0,1989,2021,8,19,중계동,롯데(505),11350,54.48,2
7225,"1,000",65,1992,2021,8,19,중계동,주공5,11350,44.94,15
7226,"72,500",0,1989,2021,8,20,중계동,경남,11350,114.57,8
7227,"21,000",0,1992,2021,8,20,중계동,주공5,11350,44.94,15
7228,"25,200",0,1989,2021,8,20,중계동,상아,11350,51.29,4
7229,"26,250",0,1993,2021,8,20,중계동,현대1(4차),11350,71.16,9
7230,"70,000",0,1999,2021,8,20,중계동,삼성,11350,84.75,12
7231,"70,000",0,1999,2021,8,20,중계동,삼성,11350,84.75,12
7232,"34,600",0,1998,2021,8,20,중계동,중앙하이츠,11350,84.71,12
7233,"73,000",0,1998,2021,8,20,중계동,양지마을(대림)1,11350,84.9,10
7234,957,14,1999,2021,8,21,중계동,양지대림1(임대),11350,30.6,11
7235,"19,950",0,1990,2021,8,21,중계동,중계그린1단지,11350,49.5,6
7236,"36,000",0,1992,2021,8,21,중계동,진로유통조합대림,11350,84.94,2
7237,"55,650",0,1996,2021,8,21,중계동,청구3,11350,84.77,10
7238,"20,000",0,1992,2021,8,21,중계동,주공2,11350,44.52,1
7239,"26,000",0,1992,2021,8,21,중계동,주공5,11350,58.46,13
7240,"13,000",0,1992,2021,8,21,중계동,주공5,11350,38.64,11
7241,"1,000",60,1992,2021,8,21,중계동,주공5,11350,38.64,11
7242,"2,000",68,1993,2021,8,21,중계동,주공6,11350,44.1,1
7243,"16,270",0,1991,2021,8,21,중계동,중계무지개,11350,39.82,9
7244,"31,000",0,1991,2021,8,21,중계동,중계무지개,11350,49.54,3
7245,"22,000",0,1991,2021,8,21,중계동,중계무지개,11350,49.54,10
7246,"1,000",90,1991,2021,8,21,중계동,중계무지개,11350,49.89,10
7247,"1,000",90,1991,2021,8,21,중계동,중계무지개,11350,49.89,10
7248,"72,000",0,1993,2021,8,21,중계동,라이프,11350,115.65,9
7249,"18,000",0,1988,2021,8,21,중계동,동진,11350,47.61,2
7250,"115,000",0,1993,2021,8,21,중계동,대림벽산(363),11350,141.45,4
7251,"52,500",0,1995,2021,8,21,중계동,건영3,11350,84.9,1
7252,"25,000",0,1992,2021,8,21,중계동,주공2,11350,44.52,3
7253,"12,600",0,1992,2021,8,21,중계동,주공2,11350,44.52,13
7254,"44,000",0,1995,2021,8,21,중계동,주공10,11350,58.14,8
7255,"36,000",0,1991,2021,8,21,중계동,중계무지개,11350,59.26,8
7256,"31,500",126,1993,2021,8,21,중계동,롯데우성,11350,115.26,7
7257,"12,000",0,1991,2021,8,23,중계동,중계무지개,11350,39.96,5
7258,"58,800",0,1995,2021,8,23,중계동,건영3,11350,84.9,12
7259,"11,000",15,1988,2021,8,23,중계동,동진,11350,41.85,4
7260,"11,000",15,1988,2021,8,23,중계동,동진,11350,41.85,4
7261,812,12,1991,2021,8,23,중계동,목화(4단지),11350,39.96,5
7262,812,12,1991,2021,8,23,중계동,목화(4단지),11350,39.96,10
7263,741,11,1991,2021,8,23,중계동,목화(4단지),11350,39.96,2
7264,541,7,1991,2021,8,23,중계동,목련(3단지),11350,25.2,2
7265,"34,000",0,1990,2021,8,23,중계동,중계그린1단지,11350,59.46,5
7266,"20,000",150,1993,2021,8,23,중계동,청구(366),11350,115.47,4
7267,"39,900",0,1992,2021,8,23,중계동,주공5,11350,76.51,12
7268,"55,650",0,1993,2021,8,24,중계동,청구(366),11350,101.99,10
7269,"15,400",0,1993,2021,8,24,중계동,주공6,11350,44.1,2
7270,"2,400",6,1999,2021,8,24,중계동,양지대림1(임대),11350,30.6,21
7271,957,14,1999,2021,8,24,중계동,양지대림1(임대),11350,30.6,21
7272,"13,650",0,1992,2021,8,24,중계동,주공2,11350,44.52,12
7273,"24,000",0,1992,2021,8,24,중계동,주공5,11350,44.52,3
7274,"65,000",0,1992,2021,8,24,중계동,주공5,11350,76.51,13
7275,"21,000",0,1989,2021,8,24,중계동,상아,11350,51.29,2
7276,"66,000",0,1989,2021,8,24,중계동,상아,11350,114.57,4
7277,"23,000",0,1991,2021,8,25,중계동,중계무지개,11350,39.96,11
7278,"22,000",0,1992,2021,8,25,중계동,주공5,11350,44.52,4
7279,"24,150",0,2008,2021,8,25,중계동,코지아뜨리에101,11350,84.89,8
7280,"65,000",0,1999,2021,8,25,중계동,중계3우성,11350,84.87,22
7281,"30,000",0,1990,2021,8,25,중계동,중계그린1단지,11350,49.5,11
7282,"33,000",0,1996,2021,8,25,중계동,성원1,11350,59.75,14
7283,"23,000",0,1993,2021,8,25,중계동,주공6,11350,44.1,5
7284,"34,650",0,1989,2021,8,25,중계동,롯데(505),11350,72.49,14
7285,"35,000",57,1996,2021,8,26,중계동,청구3,11350,84.77,2
7286,"16,800",0,1993,2021,8,26,중계동,주공7,11350,44.1,3
7287,"16,800",0,1993,2021,8,26,중계동,주공7,11350,44.1,3
7288,"21,000",0,1993,2021,8,26,중계동,주공6,11350,44.1,5
7289,"54,600",0,1993,2021,8,26,중계동,라이프,11350,101.85,8
7290,"30,000",0,1990,2021,8,26,중계동,중계그린1단지,11350,49.5,2
7291,"21,000",0,1990,2021,8,26,중계동,중계그린1단지,11350,49.5,2
7292,"42,000",0,1999,2021,8,27,중계동,삼성,11350,84.75,4
7293,"25,000",0,1989,2021,8,27,중계동,롯데(505),11350,54.48,11
7294,"105,000",0,1993,2021,8,27,중계동,라이프,11350,115.65,6
7295,"48,300",0,1998,2021,8,27,중계동,양지마을(대림)1,11350,84.9,5
7296,"3,000",55,1991,2021,8,27,중계동,중계무지개,11350,39.96,4
7297,"1,000",70,1993,2021,8,27,중계동,주공6,11350,44.1,15
7298,"1,000",60,1992,2021,8,27,중계동,주공5,11350,38.64,5
7299,"26,000",0,1992,2021,8,27,중계동,주공5,11350,44.52,5
7300,"23,000",0,1992,2021,8,27,중계동,주공2,11350,44.52,11
7301,"23,000",0,1992,2021,8,27,중계동,주공2,11350,44.52,11
7302,"2,000",60,1992,2021,8,27,중계동,주공2,11350,44.52,14
7303,"65,100",0,1993,2021,8,27,중계동,청구(366),11350,115.47,14
7304,"65,100",0,1993,2021,8,27,중계동,청구(366),11350,115.47,14
7305,"22,000",0,1993,2021,8,27,중계동,주공8,11350,49.72,5
7306,"57,000",0,1996,2021,8,28,중계동,염광,11350,84.5,15
7307,"37,000",0,1994,2021,8,28,중계동,화인상가,11350,83.19,3
7308,"45,000",0,1992,2021,8,28,중계동,주공5,11350,84.79,9
7309,"41,895",0,1996,2021,8,28,중계동,염광,11350,84.5,15
7310,"39,165",0,1996,2021,8,28,중계동,염광,11350,84.5,17
7311,"70,000",0,1992,2021,8,28,중계동,주공5,11350,76.51,15
7312,"27,300",0,1991,2021,8,28,중계동,중계무지개,11350,59.26,5
7313,"26,500",0,1991,2021,8,28,중계동,중계무지개,11350,59.26,2
7314,"25,000",0,1992,2021,8,28,중계동,주공2,11350,44.52,7
7315,"35,700",0,1999,2021,8,28,중계동,신안,11350,59.97,5
7316,"26,500",0,1991,2021,8,28,중계동,중계무지개,11350,59.26,2
7317,"14,700",0,1991,2021,8,28,중계동,중계무지개,11350,39.96,1
7318,"3,000",64,1993,2021,8,28,중계동,주공6,11350,44.1,2
7319,"21,000",0,1990,2021,8,28,중계동,중계그린1단지,11350,49.5,6
7320,"21,000",0,1990,2021,8,28,중계동,중계그린1단지,11350,49.5,6
7321,"31,500",53,1995,2021,8,28,중계동,건영3,11350,84.9,4
7322,"21,000",0,1989,2021,8,28,중계동,경남,11350,50.97,11
7323,"26,500",0,1995,2021,8,28,중계동,성원2,11350,56.97,4
7324,"29,000",15,1994,2021,8,28,중계동,화인상가,11350,59.34,7
7325,"23,000",0,1993,2021,8,28,중계동,주공8,11350,49.72,7
7326,"1,000",75,1993,2021,8,28,중계동,주공6,11350,44.1,13
7327,"23,000",0,1993,2021,8,28,중계동,주공7,11350,44.1,11
7328,"43,050",0,1992,2021,8,29,중계동,주공5,11350,84.79,15
7329,"34,600",0,1998,2021,8,30,중계동,중앙하이츠,11350,84.21,5
7330,"32,000",0,1998,2021,8,30,중계동,현대그린,11350,84.99,9
7331,"2,000",70,1990,2021,8,30,중계동,중계그린1단지,11350,49.5,4
7332,"3,000",90,1992,2021,8,31,중계동,주공5,11350,58.46,9
7333,"30,000",0,1990,2021,8,31,중계동,중계그린1단지,11350,44.1,3
7334,"14,700",0,1992,2021,8,31,중계동,주공2,11350,44.52,8
7335,"14,175",0,1992,2021,8,31,중계동,주공2,11350,44.52,2
7336,"37,800",0,1992,2021,8,31,중계동,주공5,11350,76.51,2
7337,"12,000",45,1990,2021,8,31,중계동,중계그린1단지,11350,49.5,4
7338,"18,900",0,1993,2021,8,31,중계동,주공8,11350,49.72,15
7339,"1,000",70,1993,2021,8,31,중계동,주공7,11350,44.1,2
7340,"24,000",0,1990,2021,8,31,중계동,중계그린1단지,11350,39.91,15
7341,"7,000",20,1988,2021,8,2,쌍문동,기용,11320,41.31,4
7342,"30,000",0,1991,2021,8,3,쌍문동,한양5,11320,76.405,10
7343,"25,200",0,1989,2021,8,3,쌍문동,성원,11320,84.98,2
7344,"15,000",25,1988,2021,8,4,쌍문동,한양2,11320,84.9,10
7345,"2,000",50,1988,2021,8,4,쌍문동,삼익세라믹,11320,42.93,12
7346,"3,500",60,1988,2021,8,5,쌍문동,한양2,11320,59.67,10
7347,"25,000",0,1995,2021,8,5,쌍문동,현대3,11320,84.08,9
7348,"49,600",0,1990,2021,8,6,쌍문동,금호1,11320,84.88,7
7349,"28,350",0,2002,2021,8,6,쌍문동,쌍문동삼성래미안,11320,59.9899,3
7350,"27,000",0,1986,2021,8,6,쌍문동,한양1,11320,66.33,12
7351,"24,000",0,1989,2021,8,6,쌍문동,성원,11320,71.78,7
7352,"7,000",45,1988,2021,8,6,쌍문동,삼익세라믹,11320,58.77,11
7353,"26,800",0,1990,2021,8,6,쌍문동,현대1,11320,84.66,13
7354,"43,000",0,1988,2021,8,6,쌍문동,한양2,11320,84.9,11
7355,"3,000",70,1986,2021,8,7,쌍문동,한양1,11320,50.58,8
7356,"36,000",0,1996,2021,8,7,쌍문동,극동,11320,84.9,5
7357,"38,000",0,2002,2021,8,7,쌍문동,신일라이프,11320,59.47,9
7358,"27,000",0,1990,2021,8,7,쌍문동,금호1,11320,84.88,4
7359,"15,000",0,1989,2021,8,9,쌍문동,한양2,11320,28.71,3
7360,"2,000",75,1988,2021,8,9,쌍문동,삼익세라믹,11320,58.77,4
7361,"20,000",0,1988,2021,8,9,쌍문동,삼익세라믹,11320,58.77,2
7362,"1,000",43,1989,2021,8,10,쌍문동,한양2,11320,28.71,1
7363,"3,000",70,1988,2021,8,10,쌍문동,한양2,11320,76.92,14
7364,"24,150",0,1987,2021,8,11,쌍문동,동익미라벨,11320,84.53,1
7365,"39,500",0,1991,2021,8,11,쌍문동,금호2,11320,71.98,5
7366,"27,000",0,2002,2021,8,11,쌍문동,쌍문동삼성래미안,11320,59.9899,2
7367,"35,000",0,1995,2021,8,11,쌍문동,현대3,11320,77.24,7
7368,"1,000",50,1989,2021,8,11,쌍문동,한양2,11320,35.1,13
7369,"25,200",0,1988,2021,8,11,쌍문동,한양2,11320,76.92,12
7370,"8,000",32,1988,2021,8,11,쌍문동,한양2,11320,48.96,9
7371,"22,000",0,1989,2021,8,11,쌍문동,성원,11320,71.78,12
7372,"23,000",0,1988,2021,8,12,쌍문동,삼익세라믹,11320,42.93,1
7373,"1,000",65,1988,2021,8,12,쌍문동,삼익세라믹,11320,40.11,6
7374,"38,800",0,2014,2021,8,12,쌍문동,북한산코오롱하늘채,11320,84.98,13
7375,"23,000",0,1990,2021,8,13,쌍문동,금호1,11320,56.73,10
7376,"20,000",0,1988,2021,8,13,쌍문동,한양2,11320,48.96,8
7377,"18,900",0,1988,2021,8,13,쌍문동,한양2,11320,59.67,15
7378,"26,250",0,1986,2021,8,16,쌍문동,한양1,11320,66.33,9
7379,"25,200",0,1988,2021,8,17,쌍문동,삼익세라믹,11320,79.98,1
7380,"24,150",0,1986,2021,8,17,쌍문동,한양1,11320,66.33,9
7381,"3,500",40,1988,2021,8,17,쌍문동,삼익세라믹,11320,42.93,4
7382,"20,000",0,1990,2021,8,18,쌍문동,금호1,11320,36.36,3
7383,"20,000",0,2003,2021,8,18,쌍문동,신일라이프(B동),11320,73.1,5
7384,"1,000",45,1989,2021,8,18,쌍문동,한양2,11320,28.71,11
7385,"5,000",100,1986,2021,8,18,쌍문동,한양1,11320,79.2,12
7386,"35,000",0,1988,2021,8,19,쌍문동,한양2,11320,76.92,8
7387,"6,500",0,1981,2021,8,19,쌍문동,백조,11320,56.73,1
7388,"49,000",0,1989,2021,8,19,쌍문동,성원,11320,84.98,5
7389,500,55,1988,2021,8,19,쌍문동,삼익세라믹,11320,40.11,1
7390,"15,000",0,1988,2021,8,19,쌍문동,삼익세라믹,11320,42.93,3
7391,"5,000",120,1991,2021,8,20,쌍문동,금호2,11320,84.46,10
7392,"4,000",100,1990,2021,8,20,쌍문동,금호1,11320,70.13,7
7393,"16,500",0,1989,2021,8,20,쌍문동,한양2,11320,28.71,8
7394,"38,000",0,1995,2021,8,20,쌍문동,현대3,11320,84.83,9
7395,"18,000",0,1988,2021,8,21,쌍문동,삼익세라믹,11320,42.93,4
7396,"19,420",0,1988,2021,8,21,쌍문동,삼익세라믹,11320,58.77,15
7397,"16,250",0,1988,2021,8,21,쌍문동,삼익세라믹,11320,58.77,3
7398,"23,000",0,1988,2021,8,21,쌍문동,삼익세라믹,11320,42.93,5
7399,"23,000",0,1988,2021,8,21,쌍문동,삼익세라믹,11320,42.93,5
7400,"16,250",0,1988,2021,8,21,쌍문동,삼익세라믹,11320,58.77,3
7401,"50,000",0,2002,2021,8,21,쌍문동,한양6,11320,83.86,13
7402,"3,000",80,1988,2021,8,23,쌍문동,한양2,11320,59.67,9
7403,"25,000",0,1986,2021,8,24,쌍문동,한양1,11320,50.58,7
7404,"15,000",0,2000,2021,8,24,쌍문동,로얄,11320,57.54,4
7405,"30,000",0,1988,2021,8,24,쌍문동,한양2,11320,76.92,9
7406,"12,600",0,1989,2021,8,24,쌍문동,한양2,11320,35.1,11
7407,"30,000",0,1990,2021,8,24,쌍문동,금호1,11320,54.48,12
7408,"5,000",110,1990,2021,8,24,쌍문동,금호1,11320,84.88,11
7409,"15,000",0,1989,2021,8,25,쌍문동,한양2,11320,28.71,13
7410,"43,000",0,1990,2021,8,25,쌍문동,현대1,11320,84.66,8
7411,"4,000",70,1987,2021,8,25,쌍문동,동익미라벨,11320,84.53,12
7412,"24,500",0,1986,2021,8,25,쌍문동,한양1,11320,66.33,5
7413,"24,500",0,1986,2021,8,25,쌍문동,한양1,11320,66.33,5
7414,"2,000",62,1988,2021,8,26,쌍문동,삼익세라믹,11320,58.77,5
7415,"2,000",49,1988,2021,8,26,쌍문동,삼익세라믹,11320,42.93,15
7416,"1,000",75,1990,2021,8,26,쌍문동,현대1,11320,44.55,3
7417,500,50,1989,2021,8,26,쌍문동,한양2,11320,35.1,15
7418,"26,000",7,1990,2021,8,26,쌍문동,현대1,11320,84.66,12
7419,"31,000",0,1986,2021,8,27,쌍문동,한양1,11320,50.58,2
7420,"41,000",0,2004,2021,8,27,쌍문동,대우파크힐(쌍문동이안),11320,84.955,1
7421,"40,950",0,2006,2021,8,28,쌍문동,브라운스톤쌍문,11320,96.0756,6
7422,"2,000",70,1986,2021,8,29,쌍문동,한양1,11320,66.33,13
7423,"15,200",0,1988,2021,8,30,쌍문동,삼익세라믹,11320,42.93,13
7424,"27,300",0,1991,2021,8,30,쌍문동,금호2,11320,84.46,12
7425,"17,850",0,1988,2021,8,30,쌍문동,삼익세라믹,11320,58.77,8
7426,"43,000",0,1996,2021,8,3,방학동,성원아파트,11320,84.54,8
7427,"24,700",0,2016,2021,8,4,방학동,송학휴스테이,11320,51.001,2
7428,"9,500",0,1987,2021,8,5,방학동,대원그린아파트,11320,46.86,10
7429,"28,300",0,1996,2021,8,5,방학동,한화성원아파트,11320,84.98,15
7430,"22,000",0,1988,2021,8,6,방학동,삼익세라믹아파트,11320,42.93,7
7431,"17,850",0,1995,2021,8,6,방학동,신동아아파트4,11320,59.92,10
7432,"5,250",53,1988,2021,8,6,방학동,삼익세라믹아파트,11320,58.77,12
7433,"43,000",0,1991,2021,8,7,방학동,벽산아파트1,11320,84.9,3
7434,"20,000",60,1997,2021,8,7,방학동,신동아타워아파트,11320,84.74,13
7435,"55,000",0,1992,2021,8,7,방학동,신동아아파트2,11320,122.28,2
7436,"55,000",0,1992,2021,8,7,방학동,신동아아파트2,11320,122.28,2
7437,"67,000",0,2005,2021,8,7,방학동,동부센트레빌아파트,11320,131.336,8
7438,0,110,2002,2021,8,8,방학동,방학동삼성래미안1,11320,134.981,7
7439,"19,700",0,1986,2021,8,8,방학동,신동아아파트1,11320,70.62,10
7440,"25,000",0,1988,2021,8,9,방학동,신동아아파트1,11320,53.16,6
7441,"20,000",0,1988,2021,8,9,방학동,삼익세라믹아파트,11320,58.77,11
7442,"27,300",0,1992,2021,8,10,방학동,신동아아파트2,11320,84.82,15
7443,"45,000",0,2001,2021,8,10,방학동,대상타운현대아파트,11320,60,9
7444,"40,000",0,1995,2021,8,10,방학동,청구아파트,11320,84.97,10
7445,"25,700",0,1992,2021,8,11,방학동,신동아아파트2,11320,84.82,10
7446,"33,000",0,2019,2021,8,11,방학동,성진파크뷰아파트,11320,45.19,7
7447,"25,000",35,1995,2021,8,11,방학동,신동아아파트4,11320,84.9,12
7448,"17,000",0,1988,2021,8,12,방학동,신동아아파트1,11320,43.35,7
7449,"19,400",0,1995,2021,8,12,방학동,신동아아파트4,11320,59.92,7
7450,"10,000",180,2003,2021,8,12,방학동,이에스에이아파트1,11320,126.97,15
7451,"19,950",0,1995,2021,8,12,방학동,신동아아파트4,11320,59.92,13
7452,"14,700",0,1988,2021,8,12,방학동,신동아아파트1,11320,43.35,4
7453,"26,000",0,1991,2021,8,12,방학동,벽산아파트1,11320,52.36,9
7454,"45,000",0,1998,2021,8,13,방학동,벽산아파트2,11320,84.98,10
7455,"18,000",0,1988,2021,8,13,방학동,신동아아파트1,11320,43.35,1
7456,"23,100",0,1991,2021,8,14,방학동,벽산아파트1,11320,63.38,8
7457,"40,000",85,2001,2021,8,14,방학동,대상타운현대아파트,11320,101.4,9
7458,"40,000",85,2001,2021,8,14,방학동,대상타운현대아파트,11320,101.4,9
7459,"49,800",0,2005,2021,8,17,방학동,동부센트레빌아파트,11320,84.983,12
7460,"1,000",55,2018,2021,8,17,방학동,방학지음재힐스,11320,14.86,2
7461,"23,100",0,1998,2021,8,17,방학동,벽산아파트2,11320,59.581,5
7462,"31,000",0,1986,2021,8,18,방학동,신동아아파트1,11320,70.62,1
7463,"31,000",0,1986,2021,8,18,방학동,신동아아파트1,11320,70.62,1
7464,"18,900",0,1996,2021,8,18,방학동,한화성원아파트,11320,59.88,13
7465,"21,000",0,1986,2021,8,19,방학동,신동아아파트1,11320,70.62,4
7466,"38,000",0,1992,2021,8,19,방학동,신동아아파트3,11320,84.89,1
7467,"43,000",0,1994,2021,8,19,방학동,청구아파트,11320,84.97,6
7468,"26,800",0,1992,2021,8,20,방학동,신동아아파트2,11320,84.82,3
7469,"5,000",130,2001,2021,8,20,방학동,대상타운현대아파트,11320,84.78,16
7470,"48,000",0,1996,2021,8,20,방학동,성원아파트,11320,84.54,4
7471,"57,000",0,2001,2021,8,21,방학동,대상타운현대아파트,11320,84.78,3
7472,"3,000",80,1992,2021,8,21,방학동,신동아아파트2,11320,84.82,6
7473,"30,000",0,1988,2021,8,22,방학동,삼익세라믹아파트,11320,58.77,13
7474,"30,000",0,1988,2021,8,22,방학동,삼익세라믹아파트,11320,58.77,13
7475,"24,675",0,1987,2021,8,22,방학동,신동아아파트1,11320,84.87,8
7476,"28,000",0,1988,2021,8,23,방학동,신동아아파트1,11320,62.22,14
7477,"5,000",110,1994,2021,8,23,방학동,청구아파트,11320,84.97,3
7478,"3,000",75,1988,2021,8,24,방학동,신동아아파트1,11320,62.22,12
7479,"27,800",0,1986,2021,8,25,방학동,신동아아파트1,11320,70.62,3
7480,"48,000",0,1995,2021,8,25,방학동,청구아파트,11320,84.97,6
7481,"7,000",70,1995,2021,8,25,방학동,청구아파트,11320,72.21,1
7482,"36,750",0,2004,2021,8,26,방학동,이에스에이아파트3,11320,84.87,3
7483,"12,000",0,2018,2021,8,26,방학동,방학지음재힐스,11320,14.79,5
7484,"13,000",0,1988,2021,8,27,방학동,신동아아파트1,11320,43.35,15
7485,"50,000",65,2002,2021,8,27,방학동,방학동삼성래미안1,11320,118.381,1
7486,"2,500",58,1992,2021,8,27,방학동,우성아파트1,11320,51.91,7
7487,"28,350",0,1993,2021,8,27,방학동,우성아파트2,11320,84.98,3
7488,"21,000",0,1987,2021,8,27,방학동,신동아아파트1,11320,70.62,1
7489,"20,000",0,1988,2021,8,27,방학동,삼익세라믹아파트,11320,58.77,2
7490,"21,000",0,1987,2021,8,27,방학동,신동아아파트1,11320,70.62,1
7491,"30,000",120,2003,2021,8,30,방학동,이에스에이아파트1,11320,124.66,7
7492,"26,000",0,1988,2021,8,30,방학동,신동아아파트1,11320,53.16,15
7493,"42,000",0,2005,2021,8,31,방학동,동부센트레빌아파트,11320,150.657,9
7494,"33,500",0,1997,2021,8,1,창동,동아청솔,11320,84.97,24
7495,"32,000",0,1992,2021,8,1,창동,삼성래미안,11320,84.87,2
7496,"12,600",0,1989,2021,8,2,창동,주공17단지,11320,41.3,1
7497,"25,200",0,1987,2021,8,3,창동,상아1차아파트,11320,69.03,12
7498,"23,100",0,1989,2021,8,3,창동,주공19단지(창동리버타운),11320,59.39,13
7499,"11,500",0,1989,2021,8,4,창동,주공17단지,11320,36.16,11
7500,"17,000",40,1990,2021,8,5,창동,창동주공1단지,11320,49.94,5
7501,"32,500",0,1992,2021,8,5,창동,삼성래미안,11320,84.87,2
7502,"16,800",0,1990,2021,8,5,창동,창동주공1단지,11320,41.3,3
7503,"38,850",0,2009,2021,8,5,창동,동도센트리움,11320,80.822,13
7504,"5,820",50,1990,2021,8,5,창동,창동주공2단지,11320,45.9,10
7505,"28,500",0,1988,2021,8,5,창동,창동주공18단지,11320,59.39,13
7506,"20,000",0,2003,2021,8,5,창동,태영데시앙,11320,84.995,6
7507,"1,000",60,1989,2021,8,5,창동,주공17단지,11320,36.16,9
7508,"13,000",0,1991,2021,8,5,창동,창동주공4단지,11320,41.3,5
7509,"33,000",0,1991,2021,8,5,창동,창동주공3단지(해등마을),11320,49.94,7
7510,"44,100",0,1997,2021,8,6,창동,동아청솔,11320,134.94,13
7511,"38,000",0,1997,2021,8,6,창동,동아청솔,11320,59.445,9
7512,"5,000",120,1992,2021,8,6,창동,삼성래미안,11320,84.87,4
7513,"7,000",110,1997,2021,8,6,창동,쌍용,11320,59.88,8
7514,"2,000",90,1997,2021,8,6,창동,동아청솔,11320,59.76,6
7515,"39,000",0,1996,2021,8,6,창동,동아그린,11320,84.94,10
7516,"3,000",45,1989,2021,8,6,창동,주공17단지,11320,36.16,14
7517,"1,000",40,1989,2021,8,6,창동,주공17단지,11320,36.16,3
7518,"23,000",0,1990,2021,8,6,창동,창동주공3단지(해등마을),11320,61.52,9
7519,"24,000",0,1990,2021,8,6,창동,창동주공3단지(해등마을),11320,61.52,13
7520,"20,000",0,1990,2021,8,6,창동,창동주공3단지(해등마을),11320,58.01,6
7521,"2,000",60,1991,2021,8,6,창동,창동주공1단지,11320,41.3,14
7522,"25,000",0,1991,2021,8,6,창동,창동주공1단지,11320,41.3,15
7523,"19,000",10,2005,2021,8,6,창동,미소애,11320,45.466,4
7524,"16,000",0,2021,2021,8,6,창동,스마트트라움,11320,16.42,5
7525,500,47,1989,2021,8,6,창동,주공17단지,11320,36.34,11
7526,"4,000",40,1989,2021,8,7,창동,주공17단지,11320,36.16,13
7527,"16,000",0,1989,2021,8,7,창동,주공17단지,11320,36.16,13
7528,"11,000",0,1989,2021,8,7,창동,주공17단지,11320,36.16,5
7529,"12,000",0,1989,2021,8,7,창동,주공17단지,11320,36.34,10
7530,500,50,1989,2021,8,7,창동,주공17단지,11320,36.34,8
7531,"36,000",0,1988,2021,8,7,창동,주공19단지(창동리버타운),11320,60.5,7
7532,"3,000",80,1989,2021,8,7,창동,주공19단지(창동리버타운),11320,59.39,8
7533,"39,300",0,2003,2021,8,7,창동,대림e-편한세상,11320,84.976,7
7534,"60,900",0,2004,2021,8,7,창동,북한산아이파크5차,11320,165.1717,5
7535,"12,000",50,1990,2021,8,7,창동,창동주공3단지(해등마을),11320,58.01,2
7536,"26,000",0,1990,2021,8,7,창동,창동주공3단지(해등마을),11320,58.01,3
7537,"28,350",0,1996,2021,8,7,창동,동아그린,11320,59.96,3
7538,"24,150",0,1997,2021,8,7,창동,동아청솔,11320,59.445,8
7539,"40,000",0,1997,2021,8,7,창동,동아청솔,11320,59.445,19
7540,"40,000",0,1997,2021,8,7,창동,동아청솔,11320,59.445,19
7541,"45,000",0,1992,2021,8,7,창동,삼성래미안,11320,84.87,15
7542,"21,000",0,1988,2021,8,7,창동,창동주공18단지,11320,45.77,14
7543,"19,950",0,1989,2021,8,8,창동,주공19단지(창동리버타운),11320,59.39,13
7544,"1,000",37,1989,2021,8,9,창동,주공17단지,11320,36.16,7
7545,"36,200",0,2003,2021,8,9,창동,태영데시앙,11320,84.995,12
7546,"38,000",0,1987,2021,8,9,창동,상아1차아파트,11320,69.03,13
7547,"2,000",60,1990,2021,8,9,창동,창동주공2단지,11320,41.3,11
7548,"48,000",0,1988,2021,8,9,창동,동아,11320,89.45,1
7549,"33,000",0,1996,2021,8,9,창동,동아그린,11320,84.94,1
7550,"35,700",0,1997,2021,8,9,창동,동아청솔,11320,84.97,24
7551,"10,500",0,1989,2021,8,9,창동,주공17단지,11320,36.16,2
7552,"19,000",0,1988,2021,8,9,창동,창동주공18단지,11320,41.34,1
7553,"5,000",100,1992,2021,8,10,창동,삼성래미안,11320,84.87,15
7554,"23,100",0,1987,2021,8,10,창동,상아1차아파트,11320,69.03,9
7555,"12,000",0,1991,2021,8,10,창동,창동주공4단지,11320,41.3,5
7556,"22,500",0,1988,2021,8,10,창동,창동주공18단지,11320,59.39,10
7557,"5,000",120,2003,2021,8,10,창동,태영데시앙,11320,84.995,16
7558,"58,000",0,2004,2021,8,10,창동,금호어울림,11320,84.99,14
7559,"10,500",0,1989,2021,8,10,창동,주공17단지,11320,36.16,7
7560,"36,700",0,1997,2021,8,10,창동,쌍용,11320,84.76,1
